# z [Angstrom]    Normalized Density
0.000000 0.000000
0.090681 0.000000
0.181363 0.000000
0.272044 -0.000000
0.362725 -0.000000
0.453407 -0.000000
0.544088 0.000000
0.634770 0.000000
0.725451 0.000000
0.816132 -0.000000
0.906814 -0.000000
0.997495 -0.000000
1.088176 0.000000
1.178858 0.000000
1.269539 -0.000000
1.360220 -0.000000
1.450902 -0.000000
1.541583 0.000000
1.632265 0.000000
1.722946 0.000000
1.813627 -0.000000
1.904309 -0.000000
1.994990 -0.000000
2.085671 0.000000
2.176353 0.000000
2.267034 -0.000000
2.357715 -0.000000
2.448397 -0.000000
2.539078 0.000000
2.629760 0.000000
2.720441 0.000000
2.811122 -0.000000
2.901804 -0.000000
2.992485 -0.000000
3.083166 0.000000
3.173848 0.000000
3.264529 -0.000000
3.355210 -0.000000
3.445892 -0.000001
3.536573 0.000001
3.627255 0.000003
3.717936 0.000002
3.808617 -0.000006
3.899299 -0.000021
3.989980 -0.000005
4.080661 0.000056
4.171343 0.000122
4.262024 -0.000036
4.352705 -0.000454
4.443387 -0.000627
4.534068 0.000662
4.624749 0.003465
4.715431 0.002639
4.806112 -0.007016
4.896794 -0.023180
4.987475 0.008980
5.078156 0.112643
5.168838 0.296134
5.259519 0.612856
5.350200 1.072313
5.440882 1.566847
5.531563 1.811445
5.622244 1.790853
5.712926 1.636090
5.803607 1.494726
5.894289 1.368057
5.984970 1.290527
6.075651 1.278125
6.166333 1.332822
6.257014 1.468788
6.347695 1.688831
6.438377 1.930474
6.529058 2.011985
6.619739 1.921768
6.710421 1.722814
6.801102 1.493870
6.891784 1.236593
6.982465 1.004829
7.073146 0.826049
7.163828 0.698437
7.254509 0.607243
7.345190 0.549230
7.435872 0.523447
7.526553 0.526860
7.617234 0.559240
7.707916 0.608273
7.798597 0.656923
7.889279 0.704891
7.979960 0.742377
8.070641 0.763882
8.161323 0.769489
8.252004 0.759942
8.342685 0.735422
8.433367 0.704436
8.524048 0.696934
8.614729 0.715523
8.705411 0.755485
8.796092 0.809614
8.886774 0.877834
8.977455 0.960117
9.068136 1.056447
9.158818 1.164315
9.249499 1.257218
9.340180 1.328057
9.430862 1.375237
9.521543 1.392568
9.612224 1.379431
9.702906 1.346190
9.793587 1.310284
9.884269 1.272012
9.974950 1.233447
10.065631 1.196000
10.156313 1.160125
10.246994 1.131336
10.337675 1.111261
10.428357 1.099367
10.519038 1.093380
10.609719 1.093039
10.700401 1.090261
10.791082 1.070076
10.881764 1.032209
10.972445 0.988143
11.063126 0.946520
11.153808 0.907840
11.244489 0.879191
11.335170 0.862877
11.425852 0.857039
11.516533 0.852856
11.607214 0.849188
11.697896 0.847672
11.788577 0.851642
11.879259 0.861177
11.969940 0.867206
12.060621 0.862165
12.151303 0.847820
12.241984 0.853808
12.332665 0.890709
12.423347 0.951260
12.514028 0.997192
12.604709 1.022936
12.695391 1.036308
12.786072 1.054785
12.876754 1.079012
12.967435 1.095920
13.058116 1.093400
13.148798 1.072438
13.239479 1.052921
13.330160 1.042650
13.420842 1.040123
13.511523 1.036542
13.602204 1.030470
13.692886 1.025866
13.783567 1.032446
13.874248 1.050656
13.964930 1.065544
14.055611 1.061656
14.146293 1.039924
14.236974 1.023355
14.327655 1.021859
14.418337 1.032849
14.509018 1.039352
14.599699 1.038280
14.690381 1.033110
14.781062 1.033214
14.871743 1.039113
14.962425 1.043275
15.053106 1.037035
15.143788 1.021039
15.234469 1.015604
15.325150 1.030341
15.415832 1.060928
15.506513 1.075498
15.597194 1.067609
15.687876 1.044890
15.778557 1.029953
15.869238 1.024290
15.959920 1.025013
16.050601 1.028438
16.141283 1.034355
16.231964 1.034880
16.322645 1.025916
16.413327 1.008941
16.504008 0.996284
16.594689 0.990706
16.685371 0.989345
16.776052 0.982862
16.866733 0.970535
16.957415 0.958356
17.048096 0.954780
17.138778 0.959743
17.229459 0.966514
17.320140 0.971242
17.410822 0.974089
17.501503 0.976581
17.592184 0.979098
17.682866 0.979969
17.773547 0.973200
17.864228 0.958254
17.954910 0.942258
18.045591 0.936310
18.136273 0.940432
18.226954 0.946079
18.317635 0.947870
18.408317 0.945843
18.498998 0.940400
18.589679 0.931653
18.680361 0.922279
18.771042 0.922879
18.861723 0.934543
18.952405 0.954190
19.043086 0.976534
19.133768 1.001437
19.224449 1.022935
19.315130 1.036888
19.405812 1.043745
19.496493 1.049141
19.587174 1.054775
19.677856 1.059524
19.768537 1.058480
19.859218 1.051070
19.949900 1.040938
20.040581 1.034967
20.131263 1.033316
20.221944 1.035507
20.312625 1.041172
20.403307 1.049707
20.493988 1.052214
20.584669 1.045751
20.675351 1.033454
20.766032 1.030520
20.856713 1.038961
20.947395 1.054115
21.038076 1.066312
21.128758 1.075248
21.219439 1.076967
21.310120 1.068104
21.400802 1.049159
21.491483 1.028864
21.582164 1.010394
21.672846 0.993336
21.763527 0.975467
21.854208 0.956458
21.944890 0.937422
22.035571 0.920900
22.126253 0.906989
22.216934 0.898538
22.307615 0.898240
22.398297 0.905955
22.488978 0.918734
22.579659 0.935399
22.670341 0.953414
22.761022 0.957563
22.851703 0.945310
22.942385 0.926592
23.033066 0.926276
23.123747 0.945550
23.214429 0.966650
23.305110 0.970813
23.395792 0.958710
23.486473 0.947703
23.577154 0.945412
23.667836 0.952443
23.758517 0.972860
23.849198 1.007419
23.939880 1.049067
24.030561 1.078421
24.121242 1.094366
24.211924 1.100913
24.302605 1.102777
24.393287 1.099977
24.483968 1.092900
24.574649 1.081734
24.665331 1.066489
24.756012 1.047254
24.846693 1.024047
24.937375 1.001317
25.028056 0.992510
25.118737 0.998542
25.209419 1.004644
25.300100 0.991582
25.390782 0.959901
25.481463 0.936167
25.572144 0.934459
25.662826 0.952135
25.753507 0.966643
25.844188 0.972828
25.934870 0.972856
26.025551 0.973931
26.116232 0.976627
26.206914 0.979157
26.297595 0.978945
26.388277 0.976082
26.478958 0.977060
26.569639 0.985661
26.660321 1.000050
26.751002 1.002370
26.841683 0.988112
26.932365 0.962604
27.023046 0.945357
27.113727 0.938167
27.204409 0.943489
27.295090 0.965219
27.385772 1.003092
27.476453 1.030265
27.567134 1.029500
27.657816 1.004035
27.748497 0.990016
27.839178 0.997511
27.929860 1.021095
28.020541 1.038853
28.111222 1.048474
28.201904 1.050190
28.292585 1.044415
28.383267 1.031260
28.473948 1.025459
28.564629 1.037454
28.655311 1.065124
28.745992 1.081060
28.836673 1.076852
28.927355 1.055615
29.018036 1.031242
29.108717 1.005401
29.199399 0.980194
29.290080 0.959664
29.380762 0.943936
29.471443 0.939605
29.562124 0.951840
29.652806 0.978619
29.743487 0.989297
29.834168 0.973539
29.924850 0.939506
30.015531 0.927588
30.106212 0.943259
30.196894 0.971218
30.287575 0.979120
30.378257 0.965948
30.468938 0.955102
30.559619 0.966925
30.650301 0.999970
30.740982 1.028217
30.831663 1.042018
30.922345 1.044372
31.013026 1.051781
31.103707 1.066755
31.194389 1.086118
31.285070 1.102489
31.375752 1.115567
31.466433 1.126118
31.557114 1.134879
31.647796 1.141513
31.738477 1.138641
31.829158 1.123261
31.919840 1.098838
32.010521 1.086635
32.101202 1.090274
32.191884 1.100937
32.282565 1.096132
32.373246 1.074743
32.463928 1.043659
32.554609 1.010314
32.645291 0.975214
32.735972 0.951942
32.826653 0.946570
32.917335 0.955616
33.008016 0.955145
33.098697 0.940613
33.189379 0.919164
33.280060 0.910809
33.370741 0.916740
33.461423 0.928662
33.552104 0.936623
33.642786 0.940640
33.733467 0.941942
33.824148 0.941132
33.914830 0.939299
34.005511 0.944859
34.096192 0.959586
34.186874 0.979369
34.277555 0.991555
34.368236 0.995253
34.458918 1.002396
34.549599 1.028845
34.640281 1.074206
34.730962 1.117274
34.821643 1.146598
34.912325 1.164584
35.003006 1.192309
35.093687 1.234691
35.184369 1.287138
35.275050 1.334097
35.365731 1.374292
35.456413 1.402414
35.547094 1.410667
35.637776 1.398946
35.728457 1.364919
35.819138 1.307198
35.909820 1.227403
36.000501 1.141686
36.091182 1.054210
36.181864 0.967068
36.272545 0.888074
36.363226 0.817967
36.453908 0.763799
36.544589 0.736986
36.635271 0.737506
36.725952 0.748442
36.816633 0.758718
36.907315 0.767912
36.997996 0.771170
37.088677 0.767113
37.179359 0.753743
37.270040 0.722830
37.360721 0.673482
37.451403 0.627403
37.542084 0.623279
37.632766 0.661698
37.723447 0.715912
37.814128 0.766586
37.904810 0.816414
37.995491 0.901327
38.086172 1.032558
38.176854 1.204529
38.267535 1.391825
38.358216 1.591316
38.448898 1.780020
38.539579 1.912885
38.630261 1.988643
38.720942 1.979645
38.811623 1.863774
38.902305 1.648975
38.992986 1.459736
39.083667 1.338855
39.174349 1.289794
39.265030 1.330051
39.355711 1.462053
39.446393 1.640543
39.537074 1.768045
39.627756 1.841173
39.718437 1.764225
39.809118 1.452238
39.899800 0.920761
39.990481 0.460333
40.081162 0.180700
40.171844 0.063286
40.262525 0.003707
40.353206 -0.014305
40.443888 -0.004309
40.534569 0.001621
40.625251 0.002128
40.715932 0.000406
40.806613 -0.000385
40.897295 -0.000279
40.987976 -0.000022
41.078657 0.000075
41.169339 0.000035
41.260020 -0.000003
41.350701 -0.000013
41.441383 -0.000004
41.532064 0.000001
41.622745 0.000002
41.713427 0.000000
41.804108 -0.000000
41.894790 -0.000000
41.985471 -0.000000
42.076152 0.000000
42.166834 0.000000
42.257515 -0.000000
42.348196 -0.000000
42.438878 -0.000000
42.529559 0.000000
42.620240 0.000000
42.710922 0.000000
42.801603 -0.000000
42.892285 -0.000000
42.982966 -0.000000
43.073647 0.000000
43.164329 0.000000
43.255010 -0.000000
43.345691 -0.000000
43.436373 -0.000000
43.527054 0.000000
43.617735 0.000000
43.708417 0.000000
43.799098 -0.000000
43.889780 -0.000000
43.980461 -0.000000
44.071142 0.000000
44.161824 0.000000
44.252505 -0.000000
44.343186 -0.000000
44.433868 -0.000000
44.524549 0.000000
44.615230 0.000000
44.705912 0.000000
44.796593 -0.000000
44.887275 -0.000000
44.977956 -0.000000
45.068637 0.000000
45.159319 0.000000
45.250000 0.000000
